TradeTime,InstrumentID,Price,Volume,BidApplSeqNum,OfferApplSeqNum
09:31:22.200,600985,11.09,100,601803,599193
09:31:22.200,600985,11.09,300,601803,599229
09:31:22.200,600985,11.09,100,601803,599652
09:31:22.200,600985,11.09,100,601803,599749
09:31:22.200,600985,11.09,100,601803,599750
09:31:22.200,600985,11.09,100,601803,599817
09:31:22.200,600985,11.09,100,601803,599818
09:31:22.200,600985,11.09,100,601803,599831
09:31:22.200,600985,11.09,100,601803,599832
09:31:22.290,600985,11.08,200,543633,602018
09:31:22.290,600985,11.08,100,543633,602019
09:31:22.290,600985,11.08,100,546188,602019
09:31:22.290,600985,11.08,200,546188,602020
09:31:22.290,600985,11.08,200,546188,602021
09:31:24.170,600985,11.08,500,546188,605413
09:31:24.170,600985,11.08,500,548286,605413
09:31:24.170,600985,11.08,900,552185,605413
09:31:24.270,600985,11.08,100,552185,605650
09:31:24.270,600985,11.08,700,553919,605650
09:31:24.270,600985,11.08,300,553919,605651
09:31:24.270,600985,11.08,500,563171,605651
09:31:24.270,600985,11.08,900,563171,605652
09:31:24.270,600985,11.08,100,563171,605747
09:31:24.270,600985,11.08,1300,563171,605752
09:31:24.270,600985,11.08,700,563171,605753
09:31:24.270,600985,11.08,500,563171,605829
09:31:24.270,600985,11.08,2300,563171,605834
09:31:24.270,600985,11.08,300,563171,605836
09:31:24.270,600985,11.08,400,563171,605837
09:31:24.270,600985,11.08,1100,563359,605837
09:31:24.270,600985,11.08,400,563359,605838
09:31:24.270,600985,11.08,400,564088,605838
09:31:24.270,600985,11.08,100,564088,605840
09:31:24.270,600985,11.08,300,567221,605840
09:31:24.270,600985,11.08,100,567221,605902
09:31:24.300,600985,11.08,400,567221,606031
09:31:24.300,600985,11.08,200,567221,606032
09:31:24.300,600985,11.08,200,567955,606032
09:31:24.300,600985,11.08,1700,567955,606033
09:31:24.300,600985,11.08,100,567955,606036
09:31:24.300,600985,11.08,100,569003,606036
09:31:24.300,600985,11.08,300,571817,606036
09:31:24.300,600985,11.08,200,571817,606037
09:31:24.300,600985,11.08,300,572222,606037
09:31:24.300,600985,11.08,200,572222,606039
09:31:24.300,600985,11.08,100,585017,606039
09:31:24.300,600985,11.08,200,585017,606040
09:31:24.300,600985,11.08,400,585017,606041
09:31:24.340,600985,11.08,400,585017,606313
09:31:24.340,600985,11.08,2000,585073,606313
09:31:24.340,600985,11.08,2000,586189,606313
09:31:24.340,600985,11.08,1000,588256,606313
09:31:24.440,600985,11.08,100,595308,606566
09:31:24.480,600985,11.09,100,606791,599838
09:31:24.510,600985,11.08,200,595308,607030
09:31:24.550,600985,11.08,400,595308,607067
09:31:24.550,600985,11.08,1600,595308,607094
09:31:24.550,600985,11.08,900,604478,607099
09:31:24.550,600985,11.08,100,604478,607108
09:31:24.550,600985,11.08,100,604478,607109
09:31:24.550,600985,11.08,200,604478,607144
09:31:24.550,600985,11.08,500,604478,607145
09:31:24.550,600985,11.08,100,604478,607148
09:31:24.550,600985,11.08,700,604478,607176
09:31:24.550,600985,11.08,200,604478,607184
09:31:24.550,600985,11.08,400,604478,607197
09:31:24.550,600985,11.08,400,605403,607197
09:31:24.740,600985,11.08,300,607951,607197
09:31:24.740,600985,11.08,600,607951,607198
09:31:24.740,600985,11.08,200,607951,607204
09:31:25.030,600985,11.08,400,608691,607204
09:31:25.030,600985,11.08,400,608691,607214
09:31:25.030,600985,11.08,200,608691,607223
09:31:25.030,600985,11.08,600,608691,607266
09:31:25.030,600985,11.08,300,608691,607725
09:31:26.130,600985,11.07,100,518491,611193
09:31:26.130,600985,11.07,200,519301,611193
09:31:26.560,600985,11.08,1100,611873,607725
09:31:27.190,600985,11.08,100,613100,607725
09:31:27.190,600985,11.08,300,613100,607786
09:31:27.190,600985,11.08,100,613100,607787
09:31:27.230,600985,11.07,200,519301,613155
09:31:27.230,600985,11.07,600,519301,613156
09:31:27.230,600985,11.07,500,519978,613157
09:31:27.230,600985,11.07,1800,519978,613158
09:31:27.230,600985,11.07,2800,519978,613159
09:31:27.230,600985,11.07,100,519978,613160
09:31:27.230,600985,11.07,400,519978,613161
09:31:27.230,600985,11.07,2100,519978,613257
09:31:27.230,600985,11.07,1000,519978,613295
09:31:27.230,600985,11.07,1000,519978,613309
09:31:27.340,600985,11.08,100,613658,607787
09:31:27.340,600985,11.08,300,613658,607788
09:31:27.340,600985,11.08,200,613658,607789
09:31:27.340,600985,11.08,1200,613658,607790
09:31:27.340,600985,11.08,100,613658,607791
09:31:27.340,600985,11.08,800,613658,608654
09:31:27.340,600985,11.08,200,613658,608704
09:31:27.340,600985,11.08,300,613658,608705
09:31:27.340,600985,11.08,1000,613658,608706
09:31:27.340,600985,11.08,200,613658,608710
09:31:27.340,600985,11.08,300,613658,609076
09:31:27.340,600985,11.08,100,613658,609103
09:31:27.340,600985,11.08,900,613658,609452
09:31:27.340,600985,11.08,1200,613658,610624
09:31:27.340,600985,11.08,1100,613658,610625
09:31:27.340,600985,11.08,800,613658,610658
09:31:27.340,600985,11.08,1200,613658,611124
09:31:27.340,600985,11.07,1300,519978,613713
09:31:27.340,600985,11.07,900,519978,613715
09:31:27.340,600985,11.07,200,519978,613757
09:31:27.340,600985,11.07,400,519978,613758
09:31:27.340,600985,11.07,300,519978,613759
09:31:27.370,600985,11.07,2000,519978,613921
09:31:27.370,600985,11.07,5200,519978,613922
09:31:27.370,600985,11.07,2000,521990,613922
09:31:27.370,600985,11.07,500,522391,613922
09:31:27.370,600985,11.07,100,522391,613948
09:31:27.370,600985,11.07,300,522391,613949
09:31:27.370,600985,11.07,1400,531745,613949
09:31:27.370,600985,11.07,100,531745,613956
09:31:27.480,600985,11.07,100,531745,614341
09:31:27.480,600985,11.07,1200,538889,614341
09:31:27.480,600985,11.07,800,538889,614342
09:31:27.670,600985,11.07,500,539983,614921
09:31:27.670,600985,11.07,200,551261,614921
09:31:27.670,600985,11.07,200,554744,614921
09:31:27.670,600985,11.07,200,554744,615068
09:31:27.670,600985,11.07,200,554744,615069
09:31:27.670,600985,11.07,400,554744,615070
09:31:27.670,600985,11.07,100,556769,615070
09:31:27.670,600985,11.07,700,559017,615070
09:31:27.670,600985,11.07,300,559017,615071
09:31:27.670,600985,11.07,300,559017,615072
09:31:27.670,600985,11.07,100,559017,615073
09:31:27.670,600985,11.07,200,559017,615078
09:31:27.670,600985,11.07,300,559017,615079
09:31:27.670,600985,11.07,100,559017,615136
09:31:27.670,600985,11.07,1000,571729,615136
09:31:27.670,600985,11.07,100,572467,615136
09:31:27.670,600985,11.07,100,578695,615136
09:31:27.670,600985,11.07,700,580457,615136
09:31:27.670,600985,11.07,300,580457,615171
09:31:27.670,600985,11.07,200,597014,615171
09:31:27.710,600985,11.07,100,597014,615263
09:31:27.710,600985,11.07,100,597014,615266
09:31:27.710,600985,11.07,100,597014,615285
09:31:27.710,600985,11.07,100,615332,615291
09:31:27.710,600985,11.07,300,615332,615292
09:31:27.710,600985,11.07,1000,615332,615295
09:31:27.710,600985,11.07,600,615332,615302
09:31:27.840,600985,11.07,1200,615815,615302
09:31:28.430,600985,11.07,900,617408,615302
09:31:28.430,600985,11.07,400,617408,615304
09:31:28.430,600985,11.07,200,617408,615306
09:31:29.060,600985,11.07,400,618584,615306
09:31:29.060,600985,11.07,500,618584,615335
09:31:29.060,600985,11.07,100,618584,615342
09:31:29.370,600985,11.07,100,619110,615342
09:31:29.400,600985,11.07,900,619143,615342
09:31:29.400,600985,11.07,700,619143,615351
09:31:29.400,600985,11.07,400,619143,615362
09:31:29.400,600985,11.07,100,619143,615384
09:31:29.400,600985,11.07,100,619143,615385
09:31:29.400,600985,11.07,600,619143,615398
09:31:29.400,600985,11.07,800,619143,615449
09:31:29.400,600985,11.07,100,619143,615527
09:31:30.320,600985,11.06,400,5718,621030
09:31:30.320,600985,11.06,600,5718,621033
09:31:30.320,600985,11.06,100,21449,621033
09:31:30.320,600985,11.06,2600,32012,621033
09:31:30.390,600985,11.06,1300,32012,621467
09:31:30.530,600985,11.07,1200,622036,615527
09:31:30.530,600985,11.07,1000,622036,615606
09:31:30.530,600985,11.07,500,622036,615662
09:31:30.530,600985,11.07,1200,622036,615673
09:31:30.530,600985,11.07,300,622036,615675
09:31:30.530,600985,11.07,300,622036,615681
09:31:30.530,600985,11.07,200,622036,615682
09:31:30.530,600985,11.07,600,622036,615684
09:31:30.530,600985,11.07,700,622036,615783
09:31:30.530,600985,11.07,1800,622036,615932
09:31:30.530,600985,11.07,1100,622036,616020
09:31:30.530,600985,11.07,1100,622036,616817
09:31:30.560,600985,11.06,1100,32012,622061
09:31:30.560,600985,11.06,200,64178,622061
09:31:30.560,600985,11.06,2300,64178,622062
09:31:30.590,600985,11.06,1800,64178,622148
09:31:30.630,600985,11.07,200,622384,616817
09:31:30.630,600985,11.07,200,622384,616927
09:31:30.680,600985,11.06,1600,64178,622645
09:31:30.790,600985,11.07,800,623076,616927
09:31:30.790,600985,11.07,1200,623076,617387
09:31:31.130,600985,11.07,500,623879,617636
09:31:32.000,600985,11.07,900,625731,617636
09:31:32.000,600985,11.07,100,625731,619001
09:31:32.910,600985,11.07,1000,627086,619001
09:31:33.210,600985,11.07,200,627925,619001
09:31:33.210,600985,11.07,1300,627925,619104
09:31:33.210,600985,11.07,1400,627925,619657
09:31:33.210,600985,11.07,100,627925,620245
09:31:33.310,600985,11.06,1700,64178,628357
09:31:33.380,600985,11.06,400,64178,628762
09:31:33.610,600985,11.06,600,71861,629606
09:31:33.710,600985,11.07,100,629912,620483
09:31:33.710,600985,11.07,100,629912,620504
09:31:33.710,600985,11.07,100,629912,620637
09:31:33.710,600985,11.07,200,629912,620663
09:31:33.710,600985,11.07,300,629912,620671
09:31:33.710,600985,11.07,100,629912,620754
09:31:33.710,600985,11.07,100,629912,620777
09:31:33.710,600985,11.07,100,629912,620782
09:31:34.080,600985,11.06,300,71861,630889
09:31:34.110,600985,11.07,100,631046,620785
09:31:34.110,600985,11.07,100,631046,620788
09:31:34.110,600985,11.07,100,631046,620895
09:31:34.110,600985,11.07,100,631046,620897
09:31:34.110,600985,11.07,200,631046,621017
09:31:34.110,600985,11.07,100,631046,621364
09:31:34.110,600985,11.07,100,631046,621392
09:31:34.110,600985,11.07,200,631046,621797
09:31:34.210,600985,11.06,300,71861,631338
09:31:34.210,600985,11.06,400,92991,631338
09:31:34.400,600985,11.06,800,92991,631787
09:31:34.580,600985,11.06,3400,92991,632099
09:31:34.580,600985,11.06,700,97035,632099
09:31:35.740,600985,11.07,1000,634043,626393
09:31:35.960,600985,11.06,900,97035,634359
09:31:35.960,600985,11.06,400,97035,634360
09:31:35.960,600985,11.06,100,97035,634361
09:31:35.960,600985,11.06,2200,97035,634372
09:31:35.960,600985,11.06,5000,97035,634373
09:31:36.180,600985,11.06,500,97035,634963
09:31:36.290,600985,11.06,1500,97035,635495
09:31:36.290,600985,11.06,400,101626,635495
09:31:36.290,600985,11.06,100,101626,635496
09:31:36.290,600985,11.06,500,125102,635496
09:31:36.290,600985,11.06,400,134288,635496
09:31:36.290,600985,11.06,300,136632,635496
09:31:36.290,600985,11.06,800,142292,635496
09:31:36.290,600985,11.06,700,142292,635497
09:31:36.290,600985,11.06,200,148510,635497
09:31:36.290,600985,11.06,500,150272,635497
09:31:36.290,600985,11.06,400,150272,635500
09:31:36.290,600985,11.06,800,150272,635517
09:31:36.290,600985,11.06,100,153250,635517
09:31:36.290,600985,11.06,400,171119,635517
09:31:36.290,600985,11.06,700,181355,635517
09:31:36.460,600985,11.06,1100,181355,636224
09:31:36.460,600985,11.06,300,181355,636225
09:31:36.530,600985,11.07,1600,636536,626393
09:31:36.530,600985,11.07,300,636536,626490
09:31:36.690,600985,11.07,200,637164,626490
09:31:36.690,600985,11.07,100,637164,626713
09:31:36.830,600985,11.07,100,637395,626713
09:31:36.830,600985,11.07,100,637395,626714
09:31:36.830,600985,11.07,100,637395,628025
09:31:36.830,600985,11.07,200,637395,628234
09:31:36.830,600985,11.07,100,637395,628238
09:31:36.830,600985,11.07,100,637395,628277
09:31:36.830,600985,11.07,300,637395,628756
09:31:37.130,600985,11.07,500,637936,628756
09:31:37.630,600985,11.07,2800,639063,628756
09:31:37.630,600985,11.07,200,639063,632962
09:31:37.750,600985,11.07,1000,639287,632962
09:31:37.780,600985,11.06,600,181355,639396
09:31:37.840,600985,11.06,2100,181355,639504
09:31:38.030,600985,11.06,4400,181355,639829
09:31:38.120,600985,11.07,300,640001,632962
09:31:38.120,600985,11.07,100,640001,634968
09:31:38.120,600985,11.07,100,640001,635064
09:31:38.120,600985,11.07,100,640001,635243
09:31:38.120,600985,11.07,100,640001,635662
09:31:38.120,600985,11.07,100,640001,635764
09:31:38.120,600985,11.07,100,640001,635865
09:31:38.120,600985,11.07,100,640001,636462
09:31:38.610,600985,11.07,1900,640831,639621
09:31:38.980,600985,11.07,600,640831,641370
09:31:39.220,600985,11.07,100,640831,642111
09:31:39.220,600985,11.07,200,640831,642112
09:31:39.290,600985,11.07,3000,640831,642382
09:31:39.500,600985,11.07,3300,640831,643305
09:31:39.640,600985,11.07,900,640831,643843
09:31:39.640,600985,11.07,500,641827,643843
09:31:39.640,600985,11.07,2800,643346,643843
09:31:39.780,600985,11.08,1200,644203,611124
09:31:39.780,600985,11.08,100,644203,613425
09:31:39.780,600985,11.08,100,644203,613527
09:31:39.780,600985,11.08,200,644203,613952
09:31:39.780,600985,11.08,300,644203,613962
09:31:39.780,600985,11.08,100,644203,614362
09:31:40.050,600985,11.07,100,643346,644733
09:31:40.150,600985,11.07,2000,643346,644881
09:31:42.500,600985,11.07,100,643346,650204
09:31:42.730,600985,11.07,4200,643346,651132
09:31:42.760,600985,11.07,500,643346,651186
09:31:43.530,600985,11.07,1200,643346,652992
09:31:45.210,600985,11.07,200,643346,656128
09:31:45.210,600985,11.07,400,643346,656129
09:31:45.580,600985,11.08,100,657669,615548
09:31:45.580,600985,11.08,100,657669,615902
09:31:45.580,600985,11.08,200,657669,617497
09:31:45.580,600985,11.08,1400,657669,617783
09:31:45.580,600985,11.08,200,657669,618393
09:31:45.580,600985,11.08,200,657669,619202
09:31:45.580,600985,11.08,800,657669,619633
09:31:45.610,600985,11.07,1200,643346,657848
09:31:45.610,600985,11.07,700,643346,657850
09:31:45.640,600985,11.08,400,658016,619633
09:31:45.770,600985,11.07,2300,643346,658494
09:31:45.770,600985,11.07,1600,643346,658495
09:31:45.770,600985,11.07,1800,643346,658598
09:31:45.800,600985,11.07,900,643346,658653
09:31:45.800,600985,11.07,3400,644170,658653
09:31:47.980,600985,11.08,1400,662784,619633
09:31:47.980,600985,11.08,100,662784,642643
09:31:47.980,600985,11.08,100,662784,643287
09:31:47.980,600985,11.08,4400,662784,647148
09:31:47.980,600985,11.08,100,662784,648667
09:31:47.980,600985,11.08,100,662784,649066
09:31:47.980,600985,11.08,100,662784,649209
09:31:47.980,600985,11.08,100,662784,649286
09:31:47.980,600985,11.08,100,662784,649930
09:31:47.980,600985,11.08,100,662784,650186
09:31:47.980,600985,11.08,600,662784,655428
09:31:47.980,600985,11.08,100,662784,655868
09:31:47.980,600985,11.08,100,662784,655871
09:31:47.980,600985,11.08,500,662784,656363
09:31:47.980,600985,11.08,100,662784,656408
09:31:47.980,600985,11.08,100,662784,657374
09:31:49.130,600985,11.08,200,662784,666831
09:31:49.250,600985,11.08,1300,662784,667112
09:31:49.400,600985,11.08,2700,662784,667435
09:31:50.090,600985,11.08,2000,662784,668557
09:31:51.030,600985,11.08,800,662784,670029
09:31:51.090,600985,11.08,300,662784,670137
09:31:51.160,600985,11.08,300,662784,670353
09:31:51.160,600985,11.08,200,662784,670354
09:31:51.250,600985,11.08,200,662784,670636
09:31:51.250,600985,11.08,100,662784,670684
09:31:51.250,600985,11.08,200,662784,670685
09:31:51.280,600985,11.08,2300,662784,670875
09:31:51.590,600985,11.08,400,662784,672142
09:31:51.820,600985,11.08,2100,662784,672973
09:31:52.280,600985,11.08,9000,662784,673902
09:31:54.130,600985,11.08,200,662784,676771
09:31:54.130,600985,11.08,300,662784,676772
09:31:54.190,600985,11.09,100,676988,604686
09:31:54.190,600985,11.09,100,676988,605237
09:31:54.190,600985,11.09,100,676988,606522
09:31:54.190,600985,11.09,100,676988,609019
09:31:54.190,600985,11.09,400,676988,613719
09:31:54.190,600985,11.09,1200,676988,620582
09:31:54.220,600985,11.08,500,662784,677145
09:31:54.260,600985,11.08,700,662784,677245
09:31:54.580,600985,11.09,100,678513,620582
09:31:54.580,600985,11.09,300,678513,626907
09:31:54.580,600985,11.09,1300,678513,629100
09:31:54.580,600985,11.09,100,678513,671456
09:31:54.580,600985,11.09,2300,678513,672869
09:31:54.580,600985,11.09,1700,678513,673388
09:31:54.720,600985,11.09,400,678513,679053
09:31:54.840,600985,11.09,1300,678513,679409
09:31:54.880,600985,11.09,200,678513,679459
09:31:55.000,600985,11.09,200,678513,679750
09:31:55.200,600985,11.09,2100,678513,680274
09:31:55.290,600985,11.08,700,662784,680441
09:31:55.290,600985,11.08,1100,662784,680442
09:31:55.290,600985,11.08,900,662784,680443
09:31:55.290,600985,11.08,900,662784,680444
09:31:55.290,600985,11.08,800,662784,680445
09:31:55.290,600985,11.08,900,662784,680446
09:31:55.290,600985,11.08,700,662784,680447
09:31:55.290,600985,11.08,800,662784,680448
09:31:55.360,600985,11.08,1300,662784,680577
09:31:55.360,600985,11.08,1100,662784,680578
09:31:55.450,600985,11.08,800,662784,680817
09:31:55.450,600985,11.08,600,662784,680818
09:31:55.670,600985,11.08,7500,662784,681184
09:31:55.670,600985,11.08,1000,666716,681184
09:31:55.670,600985,11.08,200,667373,681184
09:31:55.670,600985,11.08,2000,669155,681184
09:31:55.670,600985,11.08,1100,670946,681184
09:31:57.120,600985,11.08,100,670946,683461
09:31:57.120,600985,11.08,100,671919,683461
09:31:57.120,600985,11.08,100,671919,683462
09:31:57.220,600985,11.08,200,671919,683968
09:31:57.340,600985,11.08,100,671919,684221
09:31:57.340,600985,11.08,100,682974,684222
09:31:57.450,600985,11.08,800,684805,684420
09:31:57.450,600985,11.08,100,684805,684743
09:31:57.520,600985,11.08,100,684805,684889
09:31:57.590,600985,11.08,100,684805,685365
09:31:57.660,600985,11.09,2600,685810,680477
09:31:57.660,600985,11.09,2800,685810,682333
09:31:57.660,600985,11.09,2100,685810,682591
09:31:57.660,600985,11.09,400,685810,682637
09:31:57.660,600985,11.09,200,685810,684418
09:31:57.660,600985,11.09,100,685810,684530
09:31:57.740,600985,11.09,100,685810,685986
09:31:57.840,600985,11.09,600,685810,686201
09:31:57.930,600985,11.09,1100,685810,686471
09:31:57.930,600985,11.09,200,686165,686471
09:31:57.930,600985,11.08,400,684805,686471
09:31:58.140,600985,11.08,400,684805,686832
09:31:58.400,600985,11.09,100,687425,686627
09:31:59.300,600985,11.09,1100,688862,686627
09:31:59.300,600985,11.09,500,688862,687410
09:32:00.440,600985,11.08,8100,684805,691489
09:32:00.690,600985,11.08,100,691559,692772
09:32:00.830,600985,11.07,400,644170,693251
09:32:01.020,600985,11.08,300,693636,692772
09:32:01.720,600985,11.09,1000,694963,687410
09:32:03.170,600985,11.08,700,694129,697519
09:32:03.210,600985,11.08,1400,694129,697685
09:32:03.450,600985,11.08,100,694129,698633
09:32:03.450,600985,11.08,100,694129,698634
09:32:03.740,600985,11.08,200,694129,699953
09:32:03.800,600985,11.08,100,694129,700158
09:32:03.900,600985,11.08,200,694129,700567
09:32:03.970,600985,11.08,400,694129,700689
09:32:03.970,600985,11.08,600,695475,700689
09:32:03.970,600985,11.08,100,696498,700690
09:32:03.970,600985,11.08,700,700443,700690
09:32:03.970,600985,11.08,1000,700443,700814
09:32:04.000,600985,11.08,800,700443,700817
09:32:04.030,600985,11.08,800,700443,700889
09:32:04.420,600985,11.08,3200,700443,701793
09:32:04.420,600985,11.08,200,700757,701793
09:32:05.350,600985,11.08,500,703309,701793
09:32:05.350,600985,11.08,500,703309,701885
09:32:05.350,600985,11.08,1200,703330,701885
09:32:05.560,600985,11.09,500,703623,687410
09:32:06.250,600985,11.08,1000,703330,705003
09:32:06.310,600985,11.08,100,703330,705272
09:32:06.310,600985,11.08,100,703330,705273
09:32:06.440,600985,11.08,100,703330,705860
09:32:06.530,600985,11.08,300,703330,706377
09:32:06.530,600985,11.08,300,703330,706378
09:32:06.600,600985,11.08,200,703330,706613
09:32:07.500,600985,11.09,1800,708991,687411
09:32:07.500,600985,11.09,400,708991,687412
09:32:08.550,600985,11.08,300,703330,710615
09:32:08.550,600985,11.08,2000,703372,710615
09:32:08.550,600985,11.08,1000,707639,710615
09:32:08.550,600985,11.08,100,710572,710615
09:32:09.100,600985,11.08,200,710572,711455
09:32:09.100,600985,11.08,800,710572,711508
09:32:09.100,600985,11.08,200,710572,711510
09:32:09.100,600985,11.08,100,710572,711511
09:32:09.160,600985,11.08,200,710572,711713
09:32:09.160,600985,11.08,100,710864,711713
09:32:09.160,600985,11.08,700,711462,711713
09:32:09.260,600985,11.08,500,711462,712186
09:32:09.360,600985,11.08,1200,711462,712566
09:32:09.360,600985,11.08,800,712313,712566
09:32:09.420,600985,11.08,100,712313,712809
09:32:09.900,600985,11.08,100,714518,712809
09:32:09.940,600985,11.08,500,714609,712809
09:32:10.860,600985,11.08,400,716492,712810
09:32:10.860,600985,11.08,1400,716492,712979
09:32:11.240,600985,11.08,200,717182,712979
09:32:11.240,600985,11.08,600,717182,712980
09:32:11.240,600985,11.08,1100,717182,713003
09:32:11.240,600985,11.08,100,717182,713530
09:32:11.240,600985,11.08,100,717182,713531
09:32:11.240,600985,11.08,100,717182,713731
09:32:11.240,600985,11.08,1000,717182,713849
09:32:11.240,600985,11.08,100,717182,713908
09:32:11.240,600985,11.08,1300,717182,714430
09:32:11.760,600985,11.08,700,718113,714430
09:32:11.760,600985,11.08,100,718113,714899
09:32:11.760,600985,11.08,1000,718113,715285
09:32:11.760,600985,11.08,100,718113,716988
09:32:11.760,600985,11.08,1200,718113,717359
09:32:11.920,600985,11.08,1000,718113,718278
09:32:12.070,600985,11.08,300,718113,718559
09:32:12.070,600985,11.08,500,718113,718560
09:32:12.130,600985,11.08,200,718113,718636
09:32:12.130,600985,11.08,300,718113,718637
09:32:12.130,600985,11.08,4600,718113,718789
09:32:12.970,600985,11.08,1200,721769,718789
09:32:13.140,600985,11.08,300,721999,718789
09:32:13.610,600985,11.08,100,722966,718789
09:32:13.610,600985,11.08,700,722973,718789
09:32:13.610,600985,11.08,300,722973,719057
09:32:15.150,600985,11.08,200,725558,719057
09:32:15.180,600985,11.07,1200,644170,725668
09:32:15.180,600985,11.07,300,647987,725668
09:32:15.180,600985,11.07,700,647987,725669
09:32:15.180,600985,11.07,900,648712,725669
09:32:15.180,600985,11.07,1400,648712,725670
09:32:15.180,600985,11.07,1500,648712,725671
09:32:15.180,600985,11.07,1500,648712,725672
09:32:15.180,600985,11.07,1600,648712,725673
09:32:15.180,600985,11.07,3100,648712,725674
09:32:15.180,600985,11.07,1500,648803,725675
09:32:15.180,600985,11.07,100,652116,725675
09:32:15.210,600985,11.07,600,652116,725849
09:32:15.210,600985,11.07,1300,652116,725954
09:32:15.210,600985,11.07,3900,653025,725954
09:32:15.210,600985,11.07,2600,653025,725955
09:32:15.240,600985,11.07,3700,653025,725977
09:32:15.340,600985,11.07,1500,653025,726331
09:32:15.340,600985,11.07,1600,653025,726337
09:32:15.440,600985,11.07,200,653025,726749
09:32:15.440,600985,11.07,1800,653025,726880
09:32:15.690,600985,11.07,1100,653025,727644
09:32:15.790,600985,11.08,200,727875,719057
09:32:15.910,600985,11.07,1900,653025,728160
09:32:16.270,600985,11.07,4400,653025,728878
09:32:16.420,600985,11.07,3000,653025,729255
09:32:16.600,600985,11.08,600,729495,719057
09:32:16.600,600985,11.08,300,729495,719072
09:32:16.910,600985,11.07,200,653025,730083
09:32:16.940,600985,11.08,2300,730142,719072
09:32:16.940,600985,11.08,500,730142,719350
09:32:16.940,600985,11.08,100,730142,719380
09:32:16.940,600985,11.08,100,730142,719449
09:32:17.210,600985,11.07,1000,653025,730506
09:32:17.210,600985,11.07,1200,653025,730509
09:32:17.210,600985,11.07,800,653025,730535
09:32:17.240,600985,11.07,1300,653025,730623
09:32:17.240,600985,11.07,1200,653025,730659
09:32:17.270,600985,11.07,1000,653025,730673
09:32:17.370,600985,11.07,1000,653025,730981
09:32:17.400,600985,11.08,300,731035,719684
09:32:17.560,600985,11.07,200,653025,731343
09:32:18.100,600985,11.07,500,653025,732301
09:32:18.100,600985,11.07,900,653828,732301
09:32:18.100,600985,11.07,1200,653828,732302
09:32:18.100,600985,11.07,900,653828,732303
09:32:18.100,600985,11.07,1200,653895,732304
09:32:18.100,600985,11.07,1300,653895,732305
09:32:18.130,600985,11.07,100,653895,732418
09:32:18.130,600985,11.07,1000,656527,732418
09:32:18.130,600985,11.07,1300,659914,732418
09:32:18.160,600985,11.08,1200,732543,719684
09:32:18.160,600985,11.07,1200,659914,732552
09:32:18.160,600985,11.07,1500,659914,732553
09:32:18.280,600985,11.07,1500,659914,733088
09:32:18.280,600985,11.07,3700,659914,733097
09:32:18.280,600985,11.07,800,659914,733189
09:32:18.280,600985,11.07,1200,660462,733189
09:32:18.280,600985,11.07,800,660462,733243
09:32:18.320,600985,11.07,100,660462,733308
09:32:18.320,600985,11.07,400,660462,733316
09:32:18.320,600985,11.07,100,660954,733316
09:32:18.320,600985,11.07,500,661311,733316
09:32:18.320,600985,11.07,500,661633,733316
09:32:18.320,600985,11.07,1100,661633,733346
09:32:18.360,600985,11.07,1000,661633,733521
09:32:18.460,600985,11.07,900,661633,733629
09:32:18.460,600985,11.07,1500,661633,733630
09:32:18.460,600985,11.07,200,667496,733630
09:32:18.460,600985,11.07,1000,667496,733631
09:32:18.460,600985,11.07,400,672927,733631
09:32:18.460,600985,11.07,600,672927,733632
09:32:18.460,600985,11.07,300,673140,733632
09:32:18.460,600985,11.07,900,681225,733632
09:32:18.460,600985,11.07,1800,681225,733633
09:32:18.460,600985,11.07,300,681225,733634
09:32:18.460,600985,11.07,500,687818,733634
09:32:18.460,600985,11.07,700,688177,733634
09:32:18.460,600985,11.07,1400,688253,733635
09:32:18.460,600985,11.07,500,688253,733690
09:32:18.460,600985,11.07,100,688253,733691
09:32:18.460,600985,11.07,500,689189,733691
09:32:18.460,600985,11.07,1100,694083,733691
09:32:18.460,600985,11.07,1900,694083,733768
09:32:18.460,600985,11.07,2100,701864,733769
09:32:18.460,600985,11.07,1100,701864,733770
09:32:18.460,600985,11.07,100,701864,733907
09:32:18.460,600985,11.07,1700,701864,733927
09:32:18.460,600985,11.07,100,717412,733927
09:32:18.460,600985,11.07,700,721618,733927
09:32:18.770,600985,11.07,300,721618,734896
09:32:18.770,600985,11.07,100,723161,734896
09:32:18.770,600985,11.07,900,723333,734896
09:32:18.770,600985,11.07,100,724668,734896
09:32:18.770,600985,11.07,2000,727912,734896
09:32:18.770,600985,11.07,100,734136,734896
09:32:19.090,600985,11.07,500,735643,734896
09:32:20.570,600985,11.07,1000,738358,736702
09:32:21.230,600985,11.06,800,181355,739905
09:32:21.230,600985,11.06,100,206760,739905
09:32:21.230,600985,11.06,500,250833,739905
09:32:21.230,600985,11.06,400,283858,739905
09:32:21.230,600985,11.06,100,288156,739905
09:32:21.230,600985,11.06,1900,288156,739906
09:32:21.380,600985,11.06,500,306096,740634
09:32:21.380,600985,11.06,1700,327994,740634
09:32:21.740,600985,11.06,800,327994,741654
09:32:21.860,600985,11.06,500,327994,741965
09:32:21.860,600985,11.06,500,352415,741965
09:32:21.860,600985,11.06,200,465212,741965
09:32:22.640,600985,11.06,500,465212,743458
09:32:23.050,600985,11.06,1700,465212,744074
09:32:23.050,600985,11.06,6000,480441,744074
